SKU;UPC;ProductName;Description;Price;Category;Attribute;MetaTitle;MetaDescription;MetaKeywords;Qty;Stock;Managestock;BaseImage;Weight;is_processed;int_category
"GV-200-14-ORB";"846639007191";"Kraus GV-200-14-ORB Irruption Red 14 inch Glass Vessel Sink with PU-MR Oil Rubbed Bronze";"<ul> 
<li>This round glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of deep metallic reds along with a few specs of black.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included</li>
<li>Installation parts are available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>Diameter: 14 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>
";"135";"";"";"";"";"";"9999";"In Stock";"No";"gv20014ch-1.jpg";"15.0";"4";"GSSET"
"GV-200-14-G";"846639007207";"Kraus GV-200-14-G Irruption Red 14 inch Glass Vessel Sink with PU-MR Gold";"<ul> 
<li>This round glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of deep metallic reds along with a few specs of black.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included</li>
<li>Installation parts are available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>Diameter: 14 inches</li> 
<li>Height: 5.5 inches</li> 
<li>Glass thickness: 0.5 inch (12 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>
";"135";"";"";"";"";"";"9999";"In Stock";"No";"gv20014ch-1.jpg";"15.0";"4";"GSSET"
"GVR-200-RE-CH";"812679016530";"Kraus GVR-200-RE-CH Irruption Red Rectangular Glass Vessel Sink with PU Chrome";"<ul> 
<li>This rectangular glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of deep metallic reds along with a few specs of black.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain is included</li>
<li>Installation part is available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>21.875 inches L x 13.875 inches W</li>  
<li>Height: 4 inches</li> 
<li>Glass thickness: 0.6 inch (15 mm)</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>";"155";"";"";"";"";"";"9999";"In Stock";"No";"gvr200rech-1.jpg";"23.0";"4";"GSRST"
"GVR-200-RE-SN";"846639005944";"Kraus GVR-200-RE-SN Irruption Red Rectangular Glass Vessel Sink with PU Satin Nickel";"<ul> 
<li>This rectangular glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of deep metallic reds along with a few specs of black.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain is included</li>
<li>Installation part is available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>21.875 inches L x 13.875 inches W</li>  
<li>Height: 4 inches</li> 
<li>Glass thickness: 0.6 inch (15 mm)</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>";"155";"";"";"";"";"";"9999";"In Stock";"No";"gvr200rech-1.jpg";"23.0";"4";"GSRST"
"GVR-200-RE-AB";"846639005951";"Kraus GVR-200-RE-AB Irruption Red Rectangular Glass Vessel Sink with PU Antique Brass";"<ul> 
<li>This rectangular glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of deep metallic reds along with a few specs of black.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain is included</li>
<li>Installation part is available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>21.875 inches L x 13.875 inches W</li>  
<li>Height: 4 inches</li> 
<li>Glass thickness: 0.6 inch (15 mm)</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>";"155";"";"";"";"";"";"9999";"In Stock";"No";"gvr200rech-1.jpg";"23.0";"4";"GSRST"
"GVR-200-RE-ORB";"846639005968";"Kraus GVR-200-RE-ORB Irruption Red Rectangular Glass Vessel Sink with PU Oil Rubbed Bronze";"<ul> 
<li>This rectangular glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of deep metallic reds along with a few specs of black.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain is included</li>
<li>Installation part is available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>21.875 inches L x 13.875 inches W</li>  
<li>Height: 4 inches</li> 
<li>Glass thickness: 0.6 inch (15 mm)</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>";"155";"";"";"";"";"";"9999";"In Stock";"No";"gvr200rech-1.jpg";"23.0";"4";"GSRST"
"GVR-200-RE-G";"846639005975";"Kraus GVR-200-RE-G Irruption Red Rectangular Glass Vessel Sink with PU Gold";"<ul> 
<li>This rectangular glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of deep metallic reds along with a few specs of black.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain is included</li>
<li>Installation part is available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>21.875 inches L x 13.875 inches W</li>  
<li>Height: 4 inches</li> 
<li>Glass thickness: 0.6 inch (15 mm)</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>";"155";"";"";"";"";"";"9999";"In Stock";"No";"gvr200rech-1.jpg";"23.0";"4";"GSRST"
"GV-204-19mm-CH";"812679016547";"Kraus GV-204-19mm-CH Galaxy Blue 19mm Glass Vessel Sink with PU-MR Chrome";"<ul> 
<li>This round glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of metallic blues along with a few specs of black for a design that will accentuate any bath decor.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included</li>
<li>Installation parts are available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>Diameter: 17 inches</li> 
<li>Height: 6 inches</li> 
<li>Glass thickness: 0.75 inch (19 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>
";"165";"";"";"";"";"";"9999";"In Stock";"No";"gv20419mmch-1.jpg";"23.0";"4";"GSSET"
"GV-204-19mm-SN";"846639007214";"Kraus GV-204-19mm-SN Galaxy Blue 19mm Glass Vessel Sink with PU-MR Satin Nickel";"<ul> 
<li>This round glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of metallic blues along with a few specs of black for a design that will accentuate any bath decor.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included</li>
<li>Installation parts are available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>Diameter: 17 inches</li> 
<li>Height: 6 inches</li> 
<li>Glass thickness: 0.75 inch (19 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>
";"165";"";"";"";"";"";"9999";"In Stock";"No";"gv20419mmch-1.jpg";"23.0";"4";"GSSET"
"GV-204-19mm-AB";"846639007221";"Kraus GV-204-19mm-AB Galaxy Blue 19mm Glass Vessel Sink with PU-MR Antique Brass";"<ul> 
<li>This round glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of metallic blues along with a few specs of black for a design that will accentuate any bath decor.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included</li>
<li>Installation parts are available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>Diameter: 17 inches</li> 
<li>Height: 6 inches</li> 
<li>Glass thickness: 0.75 inch (19 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>
";"165";"";"";"";"";"";"9999";"In Stock";"No";"gv20419mmch-1.jpg";"23.0";"4";"GSSET"
"GV-204-19mm-ORB";"846639007238";"Kraus GV-204-19mm-ORB Galaxy Blue 19mm Glass Vessel Sink with PU-MR Oil Rubbed Bronze";"<ul> 
<li>This round glass vessel sink is a fusion of elegance and modern</li>
<li>Stylish sink features a unique handcrafted design</li> 
<li>Elegant and exquisite sink will turn any bathroom into a stylish masterpiece</li>
<li>Glass sink is constructed from solid tempered glass</li>
<li>This unique glass vessel sink features striking shades of metallic blues along with a few specs of black for a design that will accentuate any bath decor.</li>
<li>Sink features smooth interior with a vibrant color pattern</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain and mounting ring are included</li>
<li>Installation parts are available in Chrome, Satin nickel, Antique brass, Oil rubbed bronze and Gold finishes</li>
<li>Diameter: 17 inches</li> 
<li>Height: 6 inches</li> 
<li>Glass thickness: 0.75 inch (19 mm)</li> 
<li>Mounting ring adds 0.5 inch</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><b>Certified and Listed by UPC, cUPC, CSA, IAPMO, ANSI and SCC</b></li> 
<li><i>The handcrafted nature of this product will produce minor differences in design and sizing. Subtle variations will occur from piece to piece, adding to its unique qualities. Measurements may vary slightly.</i></li>
</ul>
";"165";"";"";"";"";"";"9999";"In Stock";"No";"gv20419mmch-1.jpg";"23.0";"4";"GSSET"
